"levelIndex","displayLevel","xpPerLevel","reward","rewardQty"
1372,1373,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1373,1374,28000,"settings/itemflav/grx_currency/credits.rpak",600
1374,1375,28000,"settings/itemflav/grx_currency/credits.rpak",600
1375,1376,28000,"settings/itemflav/grx_currency/credits.rpak",600
1376,1377,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1377,1378,28000,"settings/itemflav/grx_currency/credits.rpak",600
1378,1379,28000,"settings/itemflav/grx_currency/credits.rpak",600
1379,1380,28000,"settings/itemflav/grx_currency/credits.rpak",600
1380,1381,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1381,1382,28000,"settings/itemflav/grx_currency/credits.rpak",600
1382,1383,28000,"settings/itemflav/grx_currency/credits.rpak",600
1383,1384,28000,"settings/itemflav/grx_currency/credits.rpak",600
1384,1385,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1385,1386,28000,"settings/itemflav/grx_currency/credits.rpak",600
1386,1387,28000,"settings/itemflav/grx_currency/credits.rpak",600
1387,1388,28000,"settings/itemflav/grx_currency/credits.rpak",600
1388,1389,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1389,1390,28000,"settings/itemflav/grx_currency/credits.rpak",600
1390,1391,28000,"settings/itemflav/grx_currency/credits.rpak",600
1391,1392,28000,"settings/itemflav/grx_currency/credits.rpak",600
1392,1393,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1393,1394,28000,"settings/itemflav/grx_currency/credits.rpak",600
1394,1395,28000,"settings/itemflav/grx_currency/credits.rpak",600
1395,1396,28000,"settings/itemflav/grx_currency/credits.rpak",600
1396,1397,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1397,1398,28000,"settings/itemflav/grx_currency/credits.rpak",600
1398,1399,28000,"settings/itemflav/grx_currency/credits.rpak",600
1399,1400,28000,"settings/itemflav/grx_currency/credits.rpak",600
1400,1401,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1401,1402,36000,"settings/itemflav/grx_currency/credits.rpak",600
1402,1403,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1403,1404,36000,"settings/itemflav/grx_currency/credits.rpak",600
1404,1405,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1405,1406,36000,"settings/itemflav/grx_currency/credits.rpak",600
1406,1407,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1407,1408,36000,"settings/itemflav/grx_currency/credits.rpak",600
1408,1409,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1409,1410,36000,"settings/itemflav/grx_currency/credits.rpak",600
1410,1411,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1411,1412,36000,"settings/itemflav/grx_currency/credits.rpak",600
1412,1413,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1413,1414,36000,"settings/itemflav/grx_currency/credits.rpak",600
1414,1415,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1415,1416,36000,"settings/itemflav/grx_currency/credits.rpak",600
1416,1417,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1417,1418,36000,"settings/itemflav/grx_currency/credits.rpak",600
1418,1419,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1419,1420,36000,"settings/itemflav/grx_currency/credits.rpak",600
1420,1421,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1421,1422,36000,"settings/itemflav/grx_currency/credits.rpak",600
1422,1423,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1423,1424,36000,"settings/itemflav/grx_currency/credits.rpak",600
1424,1425,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1425,1426,36000,"settings/itemflav/grx_currency/credits.rpak",600
1426,1427,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1427,1428,36000,"settings/itemflav/grx_currency/credits.rpak",600
1428,1429,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1429,1430,36000,"settings/itemflav/grx_currency/credits.rpak",600
1430,1431,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1431,1432,36000,"settings/itemflav/grx_currency/credits.rpak",600
1432,1433,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1433,1434,36000,"settings/itemflav/grx_currency/credits.rpak",600
1434,1435,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1435,1436,36000,"settings/itemflav/grx_currency/credits.rpak",600
1436,1437,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1437,1438,36000,"settings/itemflav/grx_currency/credits.rpak",600
1438,1439,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1439,1440,36000,"settings/itemflav/grx_currency/credits.rpak",600
1440,1441,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1441,1442,36000,"settings/itemflav/grx_currency/credits.rpak",600
1442,1443,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1443,1444,36000,"settings/itemflav/grx_currency/credits.rpak",600
1444,1445,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1445,1446,36000,"settings/itemflav/grx_currency/credits.rpak",600
1446,1447,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1447,1448,36000,"settings/itemflav/grx_currency/credits.rpak",600
1448,1449,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1449,1450,36000,"settings/itemflav/grx_currency/credits.rpak",600
1450,1451,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1451,1452,36000,"settings/itemflav/grx_currency/credits.rpak",600
1452,1453,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1453,1454,36000,"settings/itemflav/grx_currency/credits.rpak",600
1454,1455,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1455,1456,36000,"settings/itemflav/grx_currency/credits.rpak",600
1456,1457,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1457,1458,36000,"settings/itemflav/grx_currency/credits.rpak",600
1458,1459,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1459,1460,36000,"settings/itemflav/grx_currency/credits.rpak",600
1460,1461,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1461,1462,36000,"settings/itemflav/grx_currency/credits.rpak",600
1462,1463,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1463,1464,36000,"settings/itemflav/grx_currency/credits.rpak",600
1464,1465,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1465,1466,36000,"settings/itemflav/grx_currency/credits.rpak",600
1466,1467,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1467,1468,36000,"settings/itemflav/grx_currency/credits.rpak",600
1468,1469,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1469,1470,36000,"settings/itemflav/grx_currency/credits.rpak",600
1470,1471,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1471,1472,36000,"settings/itemflav/grx_currency/credits.rpak",600
1472,1473,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1473,1474,36000,"settings/itemflav/grx_currency/credits.rpak",600
1474,1475,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1475,1476,36000,"settings/itemflav/grx_currency/credits.rpak",600
1476,1477,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1477,1478,36000,"settings/itemflav/grx_currency/credits.rpak",600
1478,1479,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1479,1480,36000,"settings/itemflav/grx_currency/credits.rpak",600
1480,1481,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1481,1482,36000,"settings/itemflav/grx_currency/credits.rpak",600
1482,1483,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1483,1484,36000,"settings/itemflav/grx_currency/credits.rpak",600
1484,1485,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1485,1486,36000,"settings/itemflav/grx_currency/credits.rpak",600
1486,1487,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1487,1488,36000,"settings/itemflav/grx_currency/credits.rpak",600
1488,1489,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1489,1490,36000,"settings/itemflav/grx_currency/credits.rpak",600
1490,1491,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1491,1492,36000,"settings/itemflav/grx_currency/credits.rpak",600
1492,1493,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1493,1494,36000,"settings/itemflav/grx_currency/credits.rpak",600
1494,1495,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1495,1496,36000,"settings/itemflav/grx_currency/credits.rpak",600
1496,1497,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1497,1498,36000,"settings/itemflav/grx_currency/credits.rpak",600
1498,1499,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
0,0,0,"settings/itemflav/weapon_charm/charm_apex_asset_v21_misc_playerlevel02.rpak",1
1499,1500,18000,"settings/itemflav/grx_currency/credits.rpak",600
1500,1501,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1501,1502,18000,"settings/itemflav/grx_currency/credits.rpak",600
1502,1503,18000,"settings/itemflav/grx_currency/credits.rpak",600
1503,1504,18000,"settings/itemflav/grx_currency/credits.rpak",600
1504,1505,18000,"settings/itemflav/grx_currency/credits.rpak",600
1505,1506,18000,"settings/itemflav/grx_currency/credits.rpak",600
1506,1507,18000,"settings/itemflav/grx_currency/credits.rpak",600
1507,1508,18000,"settings/itemflav/grx_currency/credits.rpak",600
1508,1509,18000,"settings/itemflav/grx_currency/credits.rpak",600
1509,1510,18000,"settings/itemflav/grx_currency/credits.rpak",600
1510,1511,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1511,1512,18000,"settings/itemflav/grx_currency/credits.rpak",600
1512,1513,18000,"settings/itemflav/grx_currency/credits.rpak",600
1513,1514,18000,"settings/itemflav/grx_currency/credits.rpak",600
1514,1515,18000,"settings/itemflav/grx_currency/credits.rpak",600
1515,1516,18000,"settings/itemflav/grx_currency/credits.rpak",600
1516,1517,18000,"settings/itemflav/grx_currency/credits.rpak",600
1517,1518,18000,"settings/itemflav/grx_currency/credits.rpak",600
1518,1519,18000,"settings/itemflav/grx_currency/credits.rpak",600
1519,1520,18000,"settings/itemflav/grx_currency/credits.rpak",600
1520,1521,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1521,1522,18000,"settings/itemflav/grx_currency/credits.rpak",600
1522,1523,18000,"settings/itemflav/grx_currency/credits.rpak",600
1523,1524,18000,"settings/itemflav/grx_currency/credits.rpak",600
1524,1525,18000,"settings/itemflav/grx_currency/credits.rpak",600
1525,1526,18000,"settings/itemflav/grx_currency/credits.rpak",600
1526,1527,18000,"settings/itemflav/grx_currency/credits.rpak",600
1527,1528,18000,"settings/itemflav/grx_currency/credits.rpak",600
1528,1529,18000,"settings/itemflav/grx_currency/credits.rpak",600
1529,1530,18000,"settings/itemflav/grx_currency/credits.rpak",600
1530,1531,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1531,1532,18000,"settings/itemflav/grx_currency/credits.rpak",600
1532,1533,18000,"settings/itemflav/grx_currency/credits.rpak",600
1533,1534,18000,"settings/itemflav/grx_currency/credits.rpak",600
1534,1535,18000,"settings/itemflav/grx_currency/credits.rpak",600
1535,1536,18000,"settings/itemflav/grx_currency/credits.rpak",600
1536,1537,18000,"settings/itemflav/grx_currency/credits.rpak",600
1537,1538,18000,"settings/itemflav/grx_currency/credits.rpak",600
1538,1539,18000,"settings/itemflav/grx_currency/credits.rpak",600
1539,1540,18000,"settings/itemflav/grx_currency/credits.rpak",600
1540,1541,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1541,1542,18000,"settings/itemflav/grx_currency/credits.rpak",600
1542,1543,18000,"settings/itemflav/grx_currency/credits.rpak",600
1543,1544,18000,"settings/itemflav/grx_currency/credits.rpak",600
1544,1545,18000,"settings/itemflav/grx_currency/credits.rpak",600
1545,1546,18000,"settings/itemflav/grx_currency/credits.rpak",600
1546,1547,18000,"settings/itemflav/grx_currency/credits.rpak",600
1547,1548,18000,"settings/itemflav/grx_currency/credits.rpak",600
1548,1549,18000,"settings/itemflav/grx_currency/credits.rpak",600
1549,1550,18000,"settings/itemflav/grx_currency/credits.rpak",600
1550,1551,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1551,1552,18000,"settings/itemflav/grx_currency/credits.rpak",600
1552,1553,18000,"settings/itemflav/grx_currency/credits.rpak",600
1553,1554,18000,"settings/itemflav/grx_currency/credits.rpak",600
1554,1555,18000,"settings/itemflav/grx_currency/credits.rpak",600
1555,1556,18000,"settings/itemflav/grx_currency/credits.rpak",600
1556,1557,18000,"settings/itemflav/grx_currency/credits.rpak",600
1557,1558,18000,"settings/itemflav/grx_currency/credits.rpak",600
1558,1559,18000,"settings/itemflav/grx_currency/credits.rpak",600
1559,1560,18000,"settings/itemflav/grx_currency/credits.rpak",600
1560,1561,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1561,1562,18000,"settings/itemflav/grx_currency/credits.rpak",600
1562,1563,18000,"settings/itemflav/grx_currency/credits.rpak",600
1563,1564,18000,"settings/itemflav/grx_currency/credits.rpak",600
1564,1565,18000,"settings/itemflav/grx_currency/credits.rpak",600
1565,1566,18000,"settings/itemflav/grx_currency/credits.rpak",600
1566,1567,18000,"settings/itemflav/grx_currency/credits.rpak",600
1567,1568,18000,"settings/itemflav/grx_currency/credits.rpak",600
1568,1569,18000,"settings/itemflav/grx_currency/credits.rpak",600
1569,1570,18000,"settings/itemflav/grx_currency/credits.rpak",600
1570,1571,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1571,1572,18000,"settings/itemflav/grx_currency/credits.rpak",600
1572,1573,18000,"settings/itemflav/grx_currency/credits.rpak",600
1573,1574,18000,"settings/itemflav/grx_currency/credits.rpak",600
1574,1575,18000,"settings/itemflav/grx_currency/credits.rpak",600
1575,1576,18000,"settings/itemflav/grx_currency/credits.rpak",600
1576,1577,18000,"settings/itemflav/grx_currency/credits.rpak",600
1577,1578,18000,"settings/itemflav/grx_currency/credits.rpak",600
1578,1579,18000,"settings/itemflav/grx_currency/credits.rpak",600
1579,1580,18000,"settings/itemflav/grx_currency/credits.rpak",600
1580,1581,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1581,1582,18000,"settings/itemflav/grx_currency/credits.rpak",600
1582,1583,18000,"settings/itemflav/grx_currency/credits.rpak",600
1583,1584,18000,"settings/itemflav/grx_currency/credits.rpak",600
1584,1585,18000,"settings/itemflav/grx_currency/credits.rpak",600
1585,1586,18000,"settings/itemflav/grx_currency/credits.rpak",600
1586,1587,18000,"settings/itemflav/grx_currency/credits.rpak",600
1587,1588,18000,"settings/itemflav/grx_currency/credits.rpak",600
1588,1589,18000,"settings/itemflav/grx_currency/credits.rpak",600
1589,1590,18000,"settings/itemflav/grx_currency/credits.rpak",600
1590,1591,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1591,1592,18000,"settings/itemflav/grx_currency/credits.rpak",600
1592,1593,18000,"settings/itemflav/grx_currency/credits.rpak",600
1593,1594,18000,"settings/itemflav/grx_currency/credits.rpak",600
1594,1595,18000,"settings/itemflav/grx_currency/credits.rpak",600
1595,1596,18000,"settings/itemflav/grx_currency/credits.rpak",600
1596,1597,18000,"settings/itemflav/grx_currency/credits.rpak",600
1597,1598,18000,"settings/itemflav/grx_currency/credits.rpak",600
1598,1599,18000,"settings/itemflav/grx_currency/credits.rpak",600
1599,1600,18000,"settings/itemflav/grx_currency/credits.rpak",600
1600,1601,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1601,1602,20000,"settings/itemflav/grx_currency/credits.rpak",600
1602,1603,20000,"settings/itemflav/grx_currency/credits.rpak",600
1603,1604,20000,"settings/itemflav/grx_currency/credits.rpak",600
1604,1605,20000,"settings/itemflav/grx_currency/credits.rpak",600
1605,1606,20000,"settings/itemflav/grx_currency/credits.rpak",600
1606,1607,20000,"settings/itemflav/grx_currency/credits.rpak",600
1607,1608,20000,"settings/itemflav/grx_currency/credits.rpak",600
1608,1609,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1609,1610,20000,"settings/itemflav/grx_currency/credits.rpak",600
1610,1611,20000,"settings/itemflav/grx_currency/credits.rpak",600
1611,1612,20000,"settings/itemflav/grx_currency/credits.rpak",600
1612,1613,20000,"settings/itemflav/grx_currency/credits.rpak",600
1613,1614,20000,"settings/itemflav/grx_currency/credits.rpak",600
1614,1615,20000,"settings/itemflav/grx_currency/credits.rpak",600
1615,1616,20000,"settings/itemflav/grx_currency/credits.rpak",600
1616,1617,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1617,1618,20000,"settings/itemflav/grx_currency/credits.rpak",600
1618,1619,20000,"settings/itemflav/grx_currency/credits.rpak",600
1619,1620,20000,"settings/itemflav/grx_currency/credits.rpak",600
1620,1621,20000,"settings/itemflav/grx_currency/credits.rpak",600
1621,1622,20000,"settings/itemflav/grx_currency/credits.rpak",600
1622,1623,20000,"settings/itemflav/grx_currency/credits.rpak",600
1623,1624,20000,"settings/itemflav/grx_currency/credits.rpak",600
1624,1625,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1625,1626,20000,"settings/itemflav/grx_currency/credits.rpak",600
1626,1627,20000,"settings/itemflav/grx_currency/credits.rpak",600
1627,1628,20000,"settings/itemflav/grx_currency/credits.rpak",600
1628,1629,20000,"settings/itemflav/grx_currency/credits.rpak",600
1629,1630,20000,"settings/itemflav/grx_currency/credits.rpak",600
1630,1631,20000,"settings/itemflav/grx_currency/credits.rpak",600
1631,1632,20000,"settings/itemflav/grx_currency/credits.rpak",600
1632,1633,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1633,1634,20000,"settings/itemflav/grx_currency/credits.rpak",600
1634,1635,20000,"settings/itemflav/grx_currency/credits.rpak",600
1635,1636,20000,"settings/itemflav/grx_currency/credits.rpak",600
1636,1637,20000,"settings/itemflav/grx_currency/credits.rpak",600
1637,1638,20000,"settings/itemflav/grx_currency/credits.rpak",600
1638,1639,20000,"settings/itemflav/grx_currency/credits.rpak",600
1639,1640,20000,"settings/itemflav/grx_currency/credits.rpak",600
1640,1641,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1641,1642,20000,"settings/itemflav/grx_currency/credits.rpak",600
1642,1643,20000,"settings/itemflav/grx_currency/credits.rpak",600
1643,1644,20000,"settings/itemflav/grx_currency/credits.rpak",600
1644,1645,20000,"settings/itemflav/grx_currency/credits.rpak",600
1645,1646,20000,"settings/itemflav/grx_currency/credits.rpak",600
1646,1647,20000,"settings/itemflav/grx_currency/credits.rpak",600
1647,1648,20000,"settings/itemflav/grx_currency/credits.rpak",600
1648,1649,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1649,1650,20000,"settings/itemflav/grx_currency/credits.rpak",600
1650,1651,20000,"settings/itemflav/grx_currency/credits.rpak",600
1651,1652,20000,"settings/itemflav/grx_currency/credits.rpak",600
1652,1653,20000,"settings/itemflav/grx_currency/credits.rpak",600
1653,1654,20000,"settings/itemflav/grx_currency/credits.rpak",600
1654,1655,20000,"settings/itemflav/grx_currency/credits.rpak",600
1655,1656,20000,"settings/itemflav/grx_currency/credits.rpak",600
1656,1657,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1657,1658,20000,"settings/itemflav/grx_currency/credits.rpak",600
1658,1659,20000,"settings/itemflav/grx_currency/credits.rpak",600
1659,1660,20000,"settings/itemflav/grx_currency/credits.rpak",600
1660,1661,20000,"settings/itemflav/grx_currency/credits.rpak",600
1661,1662,20000,"settings/itemflav/grx_currency/credits.rpak",600
1662,1663,20000,"settings/itemflav/grx_currency/credits.rpak",600
1663,1664,20000,"settings/itemflav/grx_currency/credits.rpak",600
1664,1665,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1665,1666,20000,"settings/itemflav/grx_currency/credits.rpak",600
1666,1667,20000,"settings/itemflav/grx_currency/credits.rpak",600
1667,1668,20000,"settings/itemflav/grx_currency/credits.rpak",600
1668,1669,20000,"settings/itemflav/grx_currency/credits.rpak",600
1669,1670,20000,"settings/itemflav/grx_currency/credits.rpak",600
1670,1671,20000,"settings/itemflav/grx_currency/credits.rpak",600
1671,1672,20000,"settings/itemflav/grx_currency/credits.rpak",600
1672,1673,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1673,1674,20000,"settings/itemflav/grx_currency/credits.rpak",600
1674,1675,20000,"settings/itemflav/grx_currency/credits.rpak",600
1675,1676,20000,"settings/itemflav/grx_currency/credits.rpak",600
1676,1677,20000,"settings/itemflav/grx_currency/credits.rpak",600
1677,1678,20000,"settings/itemflav/grx_currency/credits.rpak",600
1678,1679,20000,"settings/itemflav/grx_currency/credits.rpak",600
1679,1680,20000,"settings/itemflav/grx_currency/credits.rpak",600
1680,1681,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1681,1682,20000,"settings/itemflav/grx_currency/credits.rpak",600
1682,1683,20000,"settings/itemflav/grx_currency/credits.rpak",600
1683,1684,20000,"settings/itemflav/grx_currency/credits.rpak",600
1684,1685,20000,"settings/itemflav/grx_currency/credits.rpak",600
1685,1686,20000,"settings/itemflav/grx_currency/credits.rpak",600
1686,1687,20000,"settings/itemflav/grx_currency/credits.rpak",600
1687,1688,20000,"settings/itemflav/grx_currency/credits.rpak",600
1688,1689,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1689,1690,20000,"settings/itemflav/grx_currency/credits.rpak",600
1690,1691,20000,"settings/itemflav/grx_currency/credits.rpak",600
1691,1692,20000,"settings/itemflav/grx_currency/credits.rpak",600
1692,1693,20000,"settings/itemflav/grx_currency/credits.rpak",600
1693,1694,20000,"settings/itemflav/grx_currency/credits.rpak",600
1694,1695,20000,"settings/itemflav/grx_currency/credits.rpak",600
1695,1696,20000,"settings/itemflav/grx_currency/credits.rpak",600
1696,1697,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1697,1698,20000,"settings/itemflav/grx_currency/credits.rpak",600
1698,1699,20000,"settings/itemflav/grx_currency/credits.rpak",600
1699,1700,20000,"settings/itemflav/grx_currency/credits.rpak",600
1700,1701,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1701,1702,23000,"settings/itemflav/grx_currency/credits.rpak",600
1702,1703,23000,"settings/itemflav/grx_currency/credits.rpak",600
1703,1704,23000,"settings/itemflav/grx_currency/credits.rpak",600
1704,1705,23000,"settings/itemflav/grx_currency/credits.rpak",600
1705,1706,23000,"settings/itemflav/grx_currency/credits.rpak",600
1706,1707,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1707,1708,23000,"settings/itemflav/grx_currency/credits.rpak",600
1708,1709,23000,"settings/itemflav/grx_currency/credits.rpak",600
1709,1710,23000,"settings/itemflav/grx_currency/credits.rpak",600
1710,1711,23000,"settings/itemflav/grx_currency/credits.rpak",600
