"featureFlag","isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank","noDrop"
"xx",false,"stock_tactical_l1","attachment","","","","",1,"PING_ATTACHMENT_STOCK_STANDARD_1","","rui/pilot_loadout/mods/tactical_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"stock_tactical_l2","attachment","","","","",2,"PING_ATTACHMENT_STOCK_STANDARD_2","","rui/pilot_loadout/mods/tactical_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"stock_tactical_l3","attachment","","","","",3,"PING_ATTACHMENT_STOCK_STANDARD_3","","rui/pilot_loadout/mods/tactical_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"stock_sniper_l1","attachment","","","","",1,"PING_ATTACHMENT_STOCK_SNIPER_1","","rui/pilot_loadout/mods/sniper_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"stock_sniper_l2","attachment","","","","",2,"PING_ATTACHMENT_STOCK_SNIPER_2","","rui/pilot_loadout/mods/sniper_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"stock_sniper_l3","attachment","","","","",3,"PING_ATTACHMENT_STOCK_SNIPER_3","","rui/pilot_loadout/mods/sniper_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",4,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"hopup_turbocharger","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_TURBOCHARGER","","rui/pilot_loadout/mods/hopup_turbocharger","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",true,"hopup_selectfire","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_SELECTFIRE","","rui/pilot_loadout/mods/hopup_autofire","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",3,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",3,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"hopup_headshot_dmg","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_HEADSHOT_DMG","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",true,"hopup_shield_breaker","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_SHIELD_BREAKER","","rui/pilot_loadout/mods/hopup_shield_breaker","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",3,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"hopup_unshielded_dmg","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_UNSHIELDED_DMG","","rui/pilot_loadout/mods/hopup_unshielded_dmg","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",3,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",3,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",3,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"hopup_highcal_rounds","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_HIGHCAL_ROUNDS","","rui/pilot_loadout/mods/hopup_anvilreceiver","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"hopup_double_tap","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_DOUBLE_TAP","","rui/pilot_loadout/mods/hopup_doubletap","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",true,"hopup_paintball","attachment","","","","",1,"PING_ATTACHMENT_HOPUP_PAINTBALL","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"blue_paintball","attachment","","","","FakeHopup",2,"","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"purple_paintball","attachment","","","","FakeHopup",3,"","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"gold_paintball","attachment","","","","FakeHopup",4,"","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",true,"hopup_quickdraw_holster","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_QUICKDRAW_HOLSTER","","rui/pilot_loadout/mods/hopup_quickdraw_holster","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"hopup_shatter_rounds","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_SHATTER_ROUNDS","","rui/pilot_loadout/mods/hopup_shatter_caps","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",true,"hopup_kinetic_loader","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_KINETIC_FEEDER","","rui/pilot_loadout/mods/hopup_kinetic_feeder","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"hopup_smart_reload","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_SMART_RELOAD","","rui/pilot_loadout/mods/hopup_smart_reload","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"mp_ability_mobile_respawn_beacon","ordnance","","","","",2,"PING_RESPAWN_MOBILE","","rui/hud/gametype_icons/survival/mobile_respawn_beacon_icon","mdl/weapons/beacon_capsule_01/beacon_capsule_01.rmdl",0,"","Survival_Loot_Pickup_MobileRespawnBeacon_Capsule","Survival_Loot_Pickup_3p_MobileRespawnBeacon_Capsule","","#SURVIVAL_PICKUP_MOBILE_RESPAWN","#SURVIVAL_PICKUP_MOBILE_RESPAWN_HINT",1,1,"","",0,0,5,true,true,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",4,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,false,true,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,10,true,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,10,true,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,10,true,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,10,true,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,10,true,false,false,false,false
"xx",false,"data_knife","data_knife","","","","",5,"PING_ITEM_DATA_KNIFE","","rui/hud/gametype_icons/survival/data_knife","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_DATA_KNIFE","#SURVIVAL_PICKUP_DATA_KNIFE_HINT",1,1,"","",0,0,0,false,false,false,false,false
"xx",false,"s4t_item0","custom_pickup","","","","",5,"","","rui/menu/buttons/battlepass/weapon_charm","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_S4T_ITEM0","#SURVIVAL_PICKUP_S4T_ITEM0_HINT",1,1,"","",0,0,0,false,false,false,false,false
"xx",false,"treasure_box","custom_pickup","","","","",5,"PING_ITEM_TREASURE_BOX","","rui/hud/loot/loot_treasure_pack","mdl/weapons_r5/misc_pve/s5_treasure_box/w_s5_treasure_box.rmdl",7,"","Season51_loot_pickup_TreasurePack","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_TREASUREBOX","#SURVIVAL_PICKUP_TREASUREBOX_HINT",1,0,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",0,"","","","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",50,200,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",0,"","","","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",250,600,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",0,"","","","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",650,1000,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",4,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",4,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",4,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"xx",false,"doubler_flag","custom_pickup","","","","",3,"","","rui/hud/gametype_icons/survival/dna_station","mdl/props/arc_tool_sp/arc_tool_sp_animated.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","#SURVIVAL_PICKUP_DOUBLER","#SURVIVAL_PICKUP_DOUBLER_HINT",1,1,"","",0,0,0,false,false,false,false,false
"xx",false,"quadrupler_flag","custom_pickup","","","","",4,"","","rui/hud/gametype_icons/survival/dna_station","mdl/props/arc_tool_sp/arc_tool_sp_animated.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","#SURVIVAL_PICKUP_QUADRUPLER","#SURVIVAL_PICKUP_QUADRUPLER_HINT",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",4,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",5,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,false,true,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,false,true,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,false,true,false,false,false
"xx",false,"mp_ability_void_ring","gadget","","","","",2,"PING_OFFHAND_VOID_RING","","rui/hud/gametype_icons/survival/void_ring_icon","mdl/props/void_ring/loot_void_ring.rmdl",0,"","Survival_Loot_Pickup_VoidRing","Survival_Loot_Pickup_3p_VoidRing","","#SURVIVAL_PICKUP_VOID_RING","#SURVIVAL_PICKUP_VOID_RING_HINT",2,2,"","",0,0,5,false,true,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,true,true,false,false,false
"xx",false,"mp_ability_mobile_respawn_beacon","gadget","","","","",2,"PING_LOOT_RESPAWN_MOBILE","","rui/hud/gametype_icons/survival/mobile_respawn_beacon_icon","mdl/weapons/beacon_capsule_01/beacon_capsule_01.rmdl",0,"","Survival_Loot_Pickup_MobileRespawnBeacon_Capsule","Survival_Loot_Pickup_3p_MobileRespawnBeacon_Capsule","","#SURVIVAL_PICKUP_MOBILE_RESPAWN","#SURVIVAL_PICKUP_MOBILE_RESPAWN_HINT",1,1,"","",0,0,5,true,true,false,false,false
"!!DATA EXCLUDED!!",true,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",2,2,"","",0,0,5,true,true,false,false,false
"xx",false,"loot_marvin_arm","marvin_arm","","","","",4,"PING_ITEM_MARVIN_ARM","","rui/hud/loot/loot_marvin_arm","mdl/robotics_r5/marvin/marvin_base_v2_arm.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_MARVIN_ARM","#SURVIVAL_PICKUP_MARVIN_ARM_HINT",1,1,"","",0,0,0,false,false,false,false,false
"xx",false,"ship_keycard","ship_keycard","","","","",5,"PING_ITEM_SHIP_KEYCARD","","rui/hud/gametype_icons/survival/data_knife","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_SHIP_KEYCARD","#SURVIVAL_PICKUP_SHIP_KEYCARD_HINT",1,1,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",0,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,0,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,5,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,5,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,true,true,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,true,true,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",4,4,"","",0,0,5,true,true,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",2,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,5,true,true,false,false,false
